2021/04/30 06:43:24 [INFO] Rancher version 2c96076f4 (2c96076f4) is starting
2021/04/30 06:43:24 [INFO] Rancher arguments {ACMEDomains:[] AddLocal:true Embedded:false BindHost: HTTPListenPort:80 HTTPSListenPort:443 K8sMode:auto Debug:false Trace:false NoCACerts:false AuditLogPath:/var/log/auditlog/rancher-api-audit.log AuditLogMaxage:10 AuditLogMaxsize:100 AuditLogMaxbackup:10 AuditLevel:0 Agent:false Features:}
2021/04/30 06:43:24 [INFO] Listening on /tmp/log.sock
2021/04/30 06:43:24 [INFO] Running etcd --data-dir=management-state/etcd --heartbeat-interval=500 --election-timeout=5000
2021/04/30 06:43:29 [INFO] Waiting for k3s to start
2021/04/30 06:43:30 [INFO] Waiting for k3s to start
2021/04/30 06:43:31 [INFO] Waiting for k3s to start
2021/04/30 06:43:32 [INFO] Waiting for k3s to start
2021/04/30 06:43:33 [INFO] Waiting for k3s to start
2021/04/30 06:43:34 [INFO] Waiting for k3s to start
2021/04/30 06:43:35 [INFO] Waiting for k3s to start
2021/04/30 06:43:36 [INFO] Updating CRD settings.management.cattle.io
2021/04/30 06:43:36 [INFO] Updating CRD preferences.management.cattle.io
2021/04/30 06:43:36 [INFO] Updating CRD features.management.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD clusterrepos.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD operations.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Creating CRD apps.catalog.cattle.io
2021/04/30 06:43:36 [INFO] Waiting for CRD apps.catalog.cattle.io to become available
2021/04/30 06:43:37 [INFO] Done waiting for CRD apps.catalog.cattle.io to become available
2021/04/30 06:43:37 [INFO] rate limit for login http request: 1.000000/s
2021/04/30 06:43:37 [INFO] Auth limit cooldown period for login http request: 20s
2021/04/30 06:43:38 [INFO] Starting API controllers
Release "cluster-monitoring" has been upgraded.
LAST DEPLOYED: Fri Apr 30 07:19:38 2021
NAMESPACE: cattle-prometheus
STATUS: DEPLOYED

RESOURCES:
==> v1/ClusterRole
NAME                                             CREATED AT
exporter-kube-state-cluster-monitoring           2021-04-30T06:37:12Z
exporter-node-cluster-monitoring                 2021-04-30T06:37:12Z
operator-init-cluster-monitoring                 2021-04-30T06:37:12Z
prometheus-cluster-monitoring-cattle-prometheus  2021-04-30T06:37:12Z

==> v1/ClusterRoleBinding
NAME                                             ROLE                                                         AGE
exporter-kube-state-cluster-monitoring           ClusterRole/exporter-kube-state-cluster-monitoring           44m
exporter-node-cluster-monitoring                 ClusterRole/exporter-node-cluster-monitoring                 44m
operator-init-cluster-monitoring                 ClusterRole/operator-init-cluster-monitoring                 44m
prometheus-cluster-monitoring-cattle-prometheus  ClusterRole/prometheus-cluster-monitoring-cattle-prometheus  44m

==> v1/ConfigMap
NAME                                         DATA  AGE
grafana-cluster-monitoring-dashboards        11    44m
grafana-cluster-monitoring-nginx             1     44m
grafana-cluster-monitoring-provisionings     3     44m
grafana-istio-cluster-monitoring-dashboards  8     44m
operator-init-cluster-monitoring             6     44m
prometheus-cluster-monitoring-nginx          2     44m

==> v1/DaemonSet
NAME                              DESIRED  CURRENT  READY  UP-TO-DATE  AVAILABLE  NODE SELECTOR           AGE
exporter-node-cluster-monitoring  3        3        3      3           3          kubernetes.io/os=linux  44m

==> v1/Deployment
NAME                                    READY  UP-TO-DATE  AVAILABLE  AGE
exporter-kube-state-cluster-monitoring  1/1    1           1          44m
grafana-cluster-monitoring              1/1    1           1          44m

==> v1/Endpoints
NAME                           ENDPOINTS                                                AGE
expose-kube-cm-metrics         172.31.9.15:10252,172.31.6.204:10252,172.31.10.38:10252  44m
expose-kube-etcd-metrics       172.31.9.15:2379,172.31.6.204:2379,172.31.10.38:2379     44m
expose-kube-scheduler-metrics  172.31.9.15:10251,172.31.6.204:10251,172.31.10.38:10251  44m

==> v1/Pod(related)
NAME                                                     READY  STATUS   RESTARTS  AGE
exporter-kube-state-cluster-monitoring-686c467bfb-7rz6d  1/1    Running  0         44m
exporter-node-cluster-monitoring-8wgd2                   1/1    Running  0         44m
exporter-node-cluster-monitoring-kbd6q                   1/1    Running  0         44m
exporter-node-cluster-monitoring-smqqz                   1/1    Running  0         44m
grafana-cluster-monitoring-7894ccb45b-5v77f              2/2    Running  0         44m

==> v1/Prometheus
NAME                VERSION  REPLICAS  AGE
cluster-monitoring  v2.18.2  1         44m

==> v1/PrometheusRule
NAME                                          AGE
compatible-v116-deprecated-metrics            44m
compatible-v117-deprecated-apiserver-metrics  44m

==> v1/Role
NAME                                       CREATED AT
access-grafana                             2021-04-30T06:37:12Z
exporter-node-cluster-monitoring-psp-role  2021-04-30T06:37:12Z

==> v1/RoleBinding
NAME                                              ROLE                                            AGE
access-grafana                                    Role/access-grafana                             44m
exporter-node-cluster-monitoring-psp-rolebinding  Role/exporter-node-cluster-monitoring-psp-role  44m

==> v1/Secret
NAME                                                           TYPE    DATA  AGE
prometheus-cluster-monitoring-additional-alertmanager-configs  Opaque  1     44m
prometheus-cluster-monitoring-additional-scrape-configs        Opaque  1     44m
prometheus-cluster-monitoring-thanos                           Opaque  1     31m

==> v1/Service
NAME                           TYPE       CLUSTER-IP     EXTERNAL-IP  PORT(S)              AGE
access-grafana                 ClusterIP  10.43.134.74   <none>       80/TCP               44m
access-prometheus              ClusterIP  10.43.165.195  <none>       80/TCP               44m
access-thanos                  ClusterIP  10.43.226.122  <none>       10901/TCP,10902/TCP  31m
expose-grafana-metrics         ClusterIP  None           <none>       3000/TCP             44m
expose-kube-cm-metrics         ClusterIP  None           <none>       10252/TCP            44m
expose-kube-etcd-metrics       ClusterIP  None           <none>       2379/TCP             44m
expose-kube-scheduler-metrics  ClusterIP  None           <none>       10251/TCP            44m
expose-kubernetes-metrics      ClusterIP  None           <none>       8080/TCP,8081/TCP    44m
expose-node-metrics            ClusterIP  None           <none>       9796/TCP             44m
expose-prometheus-metrics      ClusterIP  None           <none>       9090/TCP             44m

==> v1/ServiceAccount
NAME                                    SECRETS  AGE
cluster-monitoring                      1        44m
exporter-kube-state-cluster-monitoring  1        44m
exporter-node-cluster-monitoring        1        44m
operator-init-cluster-monitoring        1        44m

==> v1/ServiceMonitor
NAME                                                 AGE
exporter-fluentd-cluster-monitoring                  44m
exporter-kube-controller-manager-cluster-monitoring  44m
exporter-kube-etcd-cluster-monitoring                44m
exporter-kube-scheduler-cluster-monitoring           44m
exporter-kube-state-cluster-monitoring               44m
exporter-kubelets-cluster-monitoring                 44m
exporter-kubernetes-cluster-monitoring               44m
exporter-node-cluster-monitoring                     44m
grafana-cluster-monitoring                           44m
prometheus-cluster-monitoring                        44m

==> v1beta1/PodSecurityPolicy
NAME                              PRIV   CAPS      SELINUX   RUNASUSER  FSGROUP    SUPGROUP  READONLYROOTFS  VOLUMES
exporter-node-cluster-monitoring  false  RunAsAny  RunAsAny  MustRunAs  MustRunAs  false     configMap,emptyDir,projected,secret,downwardAPI,persistentVolumeClaim,hostPath


jiandao value : [--set prometheus.ruleSelector.matchExpressions[0].values[1]=rancher-monitoring,exporter-kube-controller-manager.endpoints[0]=172.31.10.38,exporter-node.resources.limits.memory=200Mi,exporter-kubelets.https=true,grafana.enabled=true,grafana.persistence.enabled=false,operator-init.enabled=true,prometheus.enabled=true,prometheus.persistence.storageClass=default,exporter-coredns.apiGroup=monitoring.coreos.com,exporter-fluentd.enabled=true,prometheus.thanos.enabled=true,prometheus.persistent.useReleaseName=true,prometheus.resources.core.limits.memory=1000Mi,exporter-kube-scheduler.endpoints[0]=172.31.10.38,operator.resources.limits.memory=500Mi,prometheus.persistence.enabled=false,prometheus.ruleSelector.matchExpressions[0].key=source,exporter-kube-etcd.endpoints[0]=172.31.10.38,exporter-kube-etcd.ports.metrics.port=2379,exporter-kube-controller-manager.apiGroup=monitoring.coreos.com,exporter-kube-etcd.certFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38.pem,exporter-kube-scheduler.endpoints[2]=172.31.9.15,exporter-kube-state.enabled=true,exporter-kubernetes.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[0]=__meta_kubernetes_namespace,prometheus.apiGroup=monitoring.coreos.com,prometheus.resources.core.requests.memory=750Mi,exporter-kube-controller-manager.enabled=true,exporter-kube-controller-manager.endpoints[1]=172.31.6.204,exporter-kube-etcd.apiGroup=monitoring.coreos.com,prometheus.ruleSelector.matchExpressions[0].operator=In,enabled=false,exporter-fluentd.apiGroup=monitoring.coreos.com,grafana.serviceAccountName=cluster-monitoring,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].action=keep,prometheus.externalLabels.prometheus_from=dede,prometheus.secrets[0]=exporter-etcd-cert,exporter-kube-controller-manager.endpoints[2]=172.31.9.15,exporter-kube-scheduler.apiGroup=monitoring.coreos.com,exporter-kube-dns.apiGroup=monitoring.coreos.com,exporter-kubelets.enabled=true,grafana.persistence.size=10Gi,prometheus.persistence.size=50Gi,prometheus.serviceAccountNameOverride=cluster-monitoring,exporter-kube-scheduler.enabled=true,exporter-node.resources.limits.cpu=200m,prometheus.ruleSelector.matchExpressions[0].values[0]=rancher-alert,exporter-kube-scheduler.endpoints[1]=172.31.6.204,exporter-node.enabled=true,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].regex=cattle-prometheus;access-alertmanager,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[1]=__meta_kubernetes_endpoints_name,prometheus.retention=12h,exporter-kubelets.apiGroup=monitoring.coreos.com,exporter-node.ports.metrics.port=9796,exporter-kubernetes.enabled=true,exporter-node.apiGroup=monitoring.coreos.com,exporter-kube-etcd.endpoints[2]=172.31.9.15,exporter-kube-state.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].kubernetes_sd_configs[0].role=endpoints,prometheus.resources.core.limits.cpu=1000m,exporter-kube-etcd.endpoints[1]=172.31.6.204,grafana.persistence.storageClass=default,exporter-kube-etcd.keyFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38-key.pem,grafana.apiGroup=monitoring.coreos.com,prometheus.resources.core.requests.cpu=750m,exporter-gpu-node.enabled=false,exporter-kube-etcd.enabled=true,global.projectName=p-n29vj,global.clusterName=c-vrw5v]
2021/04/30 07:22:46 [INFO] Installing chart using helm version: rancher-helm
jiandao commands : [upgrade --install --namespace cattle-prometheus cluster-monitoring --timeout 0 --set prometheus.ruleSelector.matchExpressions[0].values[1]=rancher-monitoring,exporter-kube-controller-manager.endpoints[0]=172.31.10.38,exporter-node.resources.limits.memory=200Mi,exporter-kubelets.https=true,grafana.enabled=true,grafana.persistence.enabled=false,operator-init.enabled=true,prometheus.enabled=true,prometheus.persistence.storageClass=default,exporter-coredns.apiGroup=monitoring.coreos.com,exporter-fluentd.enabled=true,prometheus.thanos.enabled=true,prometheus.persistent.useReleaseName=true,prometheus.resources.core.limits.memory=1000Mi,exporter-kube-scheduler.endpoints[0]=172.31.10.38,operator.resources.limits.memory=500Mi,prometheus.persistence.enabled=false,prometheus.ruleSelector.matchExpressions[0].key=source,exporter-kube-etcd.endpoints[0]=172.31.10.38,exporter-kube-etcd.ports.metrics.port=2379,exporter-kube-controller-manager.apiGroup=monitoring.coreos.com,exporter-kube-etcd.certFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38.pem,exporter-kube-scheduler.endpoints[2]=172.31.9.15,exporter-kube-state.enabled=true,exporter-kubernetes.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[0]=__meta_kubernetes_namespace,prometheus.apiGroup=monitoring.coreos.com,prometheus.resources.core.requests.memory=750Mi,exporter-kube-controller-manager.enabled=true,exporter-kube-controller-manager.endpoints[1]=172.31.6.204,exporter-kube-etcd.apiGroup=monitoring.coreos.com,prometheus.ruleSelector.matchExpressions[0].operator=In,enabled=false,exporter-fluentd.apiGroup=monitoring.coreos.com,grafana.serviceAccountName=cluster-monitoring,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].action=keep,prometheus.externalLabels.prometheus_from=dede,prometheus.secrets[0]=exporter-etcd-cert,exporter-kube-controller-manager.endpoints[2]=172.31.9.15,exporter-kube-scheduler.apiGroup=monitoring.coreos.com,exporter-kube-dns.apiGroup=monitoring.coreos.com,exporter-kubelets.enabled=true,grafana.persistence.size=10Gi,prometheus.persistence.size=50Gi,prometheus.serviceAccountNameOverride=cluster-monitoring,exporter-kube-scheduler.enabled=true,exporter-node.resources.limits.cpu=200m,prometheus.ruleSelector.matchExpressions[0].values[0]=rancher-alert,exporter-kube-scheduler.endpoints[1]=172.31.6.204,exporter-node.enabled=true,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].regex=cattle-prometheus;access-alertmanager,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[1]=__meta_kubernetes_endpoints_name,prometheus.retention=12h,exporter-kubelets.apiGroup=monitoring.coreos.com,exporter-node.ports.metrics.port=9796,exporter-kubernetes.enabled=true,exporter-node.apiGroup=monitoring.coreos.com,exporter-kube-etcd.endpoints[2]=172.31.9.15,exporter-kube-state.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].kubernetes_sd_configs[0].role=endpoints,prometheus.resources.core.limits.cpu=1000m,exporter-kube-etcd.endpoints[1]=172.31.6.204,grafana.persistence.storageClass=default,exporter-kube-etcd.keyFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38-key.pem,grafana.apiGroup=monitoring.coreos.com,prometheus.resources.core.requests.cpu=750m,exporter-gpu-node.enabled=false,exporter-kube-etcd.enabled=true,global.projectName=p-n29vj,global.clusterName=c-vrw5v /rancher-monitoring --force]
Release "cluster-monitoring" has been upgraded.
LAST DEPLOYED: Fri Apr 30 07:22:48 2021
NAMESPACE: cattle-prometheus
STATUS: DEPLOYED

RESOURCES:
==> v1/ClusterRole
NAME                                             CREATED AT
exporter-kube-state-cluster-monitoring           2021-04-30T06:37:12Z
exporter-node-cluster-monitoring                 2021-04-30T06:37:12Z
operator-init-cluster-monitoring                 2021-04-30T06:37:12Z
prometheus-cluster-monitoring-cattle-prometheus  2021-04-30T06:37:12Z

==> v1/ClusterRoleBinding
NAME                                             ROLE                                                         AGE
exporter-kube-state-cluster-monitoring           ClusterRole/exporter-kube-state-cluster-monitoring           47m
exporter-node-cluster-monitoring                 ClusterRole/exporter-node-cluster-monitoring                 47m
operator-init-cluster-monitoring                 ClusterRole/operator-init-cluster-monitoring                 47m
prometheus-cluster-monitoring-cattle-prometheus  ClusterRole/prometheus-cluster-monitoring-cattle-prometheus  47m

==> v1/ConfigMap
NAME                                         DATA  AGE
grafana-cluster-monitoring-dashboards        11    47m
grafana-cluster-monitoring-nginx             1     47m
grafana-cluster-monitoring-provisionings     3     47m
grafana-istio-cluster-monitoring-dashboards  8     47m
operator-init-cluster-monitoring             6     47m
prometheus-cluster-monitoring-nginx          2     47m

==> v1/DaemonSet
NAME                              DESIRED  CURRENT  READY  UP-TO-DATE  AVAILABLE  NODE SELECTOR           AGE
exporter-node-cluster-monitoring  3        3        3      3           3          kubernetes.io/os=linux  47m

==> v1/Deployment
NAME                                    READY  UP-TO-DATE  AVAILABLE  AGE
exporter-kube-state-cluster-monitoring  1/1    1           1          47m
grafana-cluster-monitoring              1/1    1           1          47m

==> v1/Endpoints
NAME                           ENDPOINTS                                                AGE
expose-kube-cm-metrics         172.31.9.15:10252,172.31.6.204:10252,172.31.10.38:10252  47m
expose-kube-etcd-metrics       172.31.9.15:2379,172.31.6.204:2379,172.31.10.38:2379     47m
expose-kube-scheduler-metrics  172.31.9.15:10251,172.31.6.204:10251,172.31.10.38:10251  47m

==> v1/Pod(related)
NAME                                                     READY  STATUS   RESTARTS  AGE
exporter-kube-state-cluster-monitoring-686c467bfb-7rz6d  1/1    Running  0         47m
exporter-node-cluster-monitoring-8wgd2                   1/1    Running  0         47m
exporter-node-cluster-monitoring-kbd6q                   1/1    Running  0         47m
exporter-node-cluster-monitoring-smqqz                   1/1    Running  0         47m
grafana-cluster-monitoring-7894ccb45b-5v77f              2/2    Running  0         47m

==> v1/Prometheus
NAME                VERSION  REPLICAS  AGE
cluster-monitoring  v2.18.2  1         47m

==> v1/PrometheusRule
NAME                                          AGE
compatible-v116-deprecated-metrics            47m
compatible-v117-deprecated-apiserver-metrics  47m

==> v1/Role
NAME                                       CREATED AT
access-grafana                             2021-04-30T06:37:12Z
exporter-node-cluster-monitoring-psp-role  2021-04-30T06:37:12Z

==> v1/RoleBinding
NAME                                              ROLE                                            AGE
access-grafana                                    Role/access-grafana                             47m
exporter-node-cluster-monitoring-psp-rolebinding  Role/exporter-node-cluster-monitoring-psp-role  47m

==> v1/Secret
NAME                                                           TYPE    DATA  AGE
prometheus-cluster-monitoring-additional-alertmanager-configs  Opaque  1     47m
prometheus-cluster-monitoring-additional-scrape-configs        Opaque  1     47m
prometheus-cluster-monitoring-thanos                           Opaque  1     34m

==> v1/Service
NAME                           TYPE       CLUSTER-IP     EXTERNAL-IP  PORT(S)              AGE
access-grafana                 ClusterIP  10.43.134.74   <none>       80/TCP               47m
access-prometheus              ClusterIP  10.43.165.195  <none>       80/TCP               47m
access-thanos                  ClusterIP  10.43.226.122  <none>       10901/TCP,10902/TCP  34m
expose-grafana-metrics         ClusterIP  None           <none>       3000/TCP             47m
expose-kube-cm-metrics         ClusterIP  None           <none>       10252/TCP            47m
expose-kube-etcd-metrics       ClusterIP  None           <none>       2379/TCP             47m
expose-kube-scheduler-metrics  ClusterIP  None           <none>       10251/TCP            47m
expose-kubernetes-metrics      ClusterIP  None           <none>       8080/TCP,8081/TCP    47m
expose-node-metrics            ClusterIP  None           <none>       9796/TCP             47m
expose-prometheus-metrics      ClusterIP  None           <none>       9090/TCP             47m

==> v1/ServiceAccount
NAME                                    SECRETS  AGE
cluster-monitoring                      1        47m
exporter-kube-state-cluster-monitoring  1        47m
exporter-node-cluster-monitoring        1        47m
operator-init-cluster-monitoring        1        47m

==> v1/ServiceMonitor
NAME                                                 AGE
exporter-fluentd-cluster-monitoring                  47m
exporter-kube-controller-manager-cluster-monitoring  47m
exporter-kube-etcd-cluster-monitoring                47m
exporter-kube-scheduler-cluster-monitoring           47m
exporter-kube-state-cluster-monitoring               47m
exporter-kubelets-cluster-monitoring                 47m
exporter-kubernetes-cluster-monitoring               47m
exporter-node-cluster-monitoring                     47m
grafana-cluster-monitoring                           47m
prometheus-cluster-monitoring                        47m

==> v1beta1/PodSecurityPolicy
NAME                              PRIV   CAPS      SELINUX   RUNASUSER  FSGROUP    SUPGROUP  READONLYROOTFS  VOLUMES
exporter-node-cluster-monitoring  false  RunAsAny  RunAsAny  MustRunAs  MustRunAs  false     configMap,emptyDir,projected,secret,downwardAPI,persistentVolumeClaim,hostPath


jiandao value : [--set exporter-gpu-node.enabled=false,prometheus.persistent.useReleaseName=true,exporter-kube-etcd.certFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38.pem,exporter-kube-etcd.endpoints[2]=172.31.9.15,exporter-kube-scheduler.endpoints[2]=172.31.9.15,exporter-node.apiGroup=monitoring.coreos.com,operator.resources.limits.memory=500Mi,grafana.persistence.storageClass=default,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[1]=__meta_kubernetes_endpoints_name,exporter-kube-etcd.ports.metrics.port=2379,exporter-kube-dns.apiGroup=monitoring.coreos.com,prometheus.persistence.size=50Gi,prometheus.serviceAccountNameOverride=cluster-monitoring,exporter-kube-controller-manager.enabled=true,exporter-kube-scheduler.enabled=true,prometheus.apiGroup=monitoring.coreos.com,prometheus.persistence.enabled=false,prometheus.ruleSelector.matchExpressions[0].key=source,exporter-kube-controller-manager.apiGroup=monitoring.coreos.com,exporter-node.ports.metrics.port=9796,exporter-node.enabled=true,exporter-kube-etcd.keyFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38-key.pem,prometheus.secrets[0]=exporter-etcd-cert,exporter-kube-scheduler.endpoints[1]=172.31.6.204,prometheus.resources.core.limits.cpu=1000m,prometheus.resources.core.limits.memory=1000Mi,exporter-kube-controller-manager.endpoints[0]=172.31.10.38,exporter-kube-etcd.apiGroup=monitoring.coreos.com,exporter-kube-scheduler.apiGroup=monitoring.coreos.com,exporter-coredns.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[0]=__meta_kubernetes_namespace,prometheus.ruleSelector.matchExpressions[0].values[1]=rancher-monitoring,grafana.apiGroup=monitoring.coreos.com,operator-init.enabled=true,exporter-kube-controller-manager.endpoints[1]=172.31.6.204,prometheus.thanos.enabled=true,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].action=keep,prometheus.resources.core.requests.cpu=750m,exporter-node.resources.limits.cpu=200m,exporter-kube-scheduler.endpoints[0]=172.31.10.38,grafana.persistence.enabled=false,prometheus.persistence.storageClass=default,exporter-kubernetes.apiGroup=monitoring.coreos.com,exporter-kubelets.enabled=true,prometheus.retention=12h,exporter-kube-etcd.endpoints[1]=172.31.6.204,exporter-fluentd.enabled=true,grafana.serviceAccountName=cluster-monitoring,exporter-kube-controller-manager.endpoints[2]=172.31.9.15,enabled=false,exporter-fluentd.apiGroup=monitoring.coreos.com,exporter-kube-state.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].regex=cattle-prometheus;access-alertmanager,prometheus.externalLabels.prometheus_from=dede,grafana.persistence.size=10Gi,prometheus.resources.core.requests.memory=750Mi,prometheus.ruleSelector.matchExpressions[0].operator=In,exporter-kube-etcd.enabled=true,exporter-kubelets.https=true,exporter-kube-state.enabled=true,grafana.enabled=true,exporter-kubelets.apiGroup=monitoring.coreos.com,exporter-node.resources.limits.memory=200Mi,prometheus.ruleSelector.matchExpressions[0].values[0]=rancher-alert,prometheus.additionalAlertManagerConfigs[0].kubernetes_sd_configs[0].role=endpoints,exporter-kube-etcd.endpoints[0]=172.31.10.38,prometheus.enabled=true,exporter-kubernetes.enabled=true,global.projectName=p-n29vj,global.clusterName=c-vrw5v]
2021/04/30 07:25:07 [INFO] Installing chart using helm version: rancher-helm
jiandao commands : [upgrade --install --namespace cattle-prometheus cluster-monitoring --timeout 0 --set exporter-gpu-node.enabled=false,prometheus.persistent.useReleaseName=true,exporter-kube-etcd.certFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38.pem,exporter-kube-etcd.endpoints[2]=172.31.9.15,exporter-kube-scheduler.endpoints[2]=172.31.9.15,exporter-node.apiGroup=monitoring.coreos.com,operator.resources.limits.memory=500Mi,grafana.persistence.storageClass=default,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[1]=__meta_kubernetes_endpoints_name,exporter-kube-etcd.ports.metrics.port=2379,exporter-kube-dns.apiGroup=monitoring.coreos.com,prometheus.persistence.size=50Gi,prometheus.serviceAccountNameOverride=cluster-monitoring,exporter-kube-controller-manager.enabled=true,exporter-kube-scheduler.enabled=true,prometheus.apiGroup=monitoring.coreos.com,prometheus.persistence.enabled=false,prometheus.ruleSelector.matchExpressions[0].key=source,exporter-kube-controller-manager.apiGroup=monitoring.coreos.com,exporter-node.ports.metrics.port=9796,exporter-node.enabled=true,exporter-kube-etcd.keyFile=/etc/prometheus/secrets/exporter-etcd-cert/kube-etcd-172-31-10-38-key.pem,prometheus.secrets[0]=exporter-etcd-cert,exporter-kube-scheduler.endpoints[1]=172.31.6.204,prometheus.resources.core.limits.cpu=1000m,prometheus.resources.core.limits.memory=1000Mi,exporter-kube-controller-manager.endpoints[0]=172.31.10.38,exporter-kube-etcd.apiGroup=monitoring.coreos.com,exporter-kube-scheduler.apiGroup=monitoring.coreos.com,exporter-coredns.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].source_labels[0]=__meta_kubernetes_namespace,prometheus.ruleSelector.matchExpressions[0].values[1]=rancher-monitoring,grafana.apiGroup=monitoring.coreos.com,operator-init.enabled=true,exporter-kube-controller-manager.endpoints[1]=172.31.6.204,prometheus.thanos.enabled=true,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].action=keep,prometheus.resources.core.requests.cpu=750m,exporter-node.resources.limits.cpu=200m,exporter-kube-scheduler.endpoints[0]=172.31.10.38,grafana.persistence.enabled=false,prometheus.persistence.storageClass=default,exporter-kubernetes.apiGroup=monitoring.coreos.com,exporter-kubelets.enabled=true,prometheus.retention=12h,exporter-kube-etcd.endpoints[1]=172.31.6.204,exporter-fluentd.enabled=true,grafana.serviceAccountName=cluster-monitoring,exporter-kube-controller-manager.endpoints[2]=172.31.9.15,enabled=false,exporter-fluentd.apiGroup=monitoring.coreos.com,exporter-kube-state.apiGroup=monitoring.coreos.com,prometheus.additionalAlertManagerConfigs[0].relabel_configs[0].regex=cattle-prometheus;access-alertmanager,prometheus.externalLabels.prometheus_from=dede,grafana.persistence.size=10Gi,prometheus.resources.core.requests.memory=750Mi,prometheus.ruleSelector.matchExpressions[0].operator=In,exporter-kube-etcd.enabled=true,exporter-kubelets.https=true,exporter-kube-state.enabled=true,grafana.enabled=true,exporter-kubelets.apiGroup=monitoring.coreos.com,exporter-node.resources.limits.memory=200Mi,prometheus.ruleSelector.matchExpressions[0].values[0]=rancher-alert,prometheus.additionalAlertManagerConfigs[0].kubernetes_sd_configs[0].role=endpoints,exporter-kube-etcd.endpoints[0]=172.31.10.38,prometheus.enabled=true,exporter-kubernetes.enabled=true,global.projectName=p-n29vj,global.clusterName=c-vrw5v /rancher-monitoring --force]
2021/04/30 07:27:02 [INFO] Deleting chart using helm version: rancher-helm
jiandao value : [--set thanos.query.resources.requests.cpu=500m,thanos.query.service.type=ClusterIP,token=l6r2klg2d9rxf4kb9jlw4zmtqd4frss4r5gc6lxk9p6ds9sm86h5pv,grafana.persistence.storageClass=default,thanos.query.resources.limits.cpu=1000m,grafana.resources.core.requests.memory=256Mi,rancherHost=3.34.192.9,thanos.query.resources.limits.memory=2048Mi,ui.service.type=ClusterIP,clusterIds=,grafana.resources.core.limits.memory=512Mi,grafana.service.type=ClusterIP,thanos.query.resources.requests.memory=1024Mi,apiToken=global-monitoring-u-pfqkuf7ynd:lq568sqnx9znmktgvzf5486km8nw79jrvlbb7mfzz9mzwfk7nsmjdp,grafana.resources.core.requests.cpu=100m,grafana.resources.core.limits.cpu=300m,grafana.sidecar.dashboards.enabled=false,grafana.persistence.enabled=false,grafana.persistence.size=10Gi,global.clusterName=c-vrw5v,global.projectName=p-n29vj]
2021/04/30 07:27:02 [INFO] Installing chart using helm version: rancher-helm
jiandao commands : [upgrade --install --namespace cattle-global-data global-monitoring --timeout 300 --set thanos.query.resources.requests.cpu=500m,thanos.query.service.type=ClusterIP,token=l6r2klg2d9rxf4kb9jlw4zmtqd4frss4r5gc6lxk9p6ds9sm86h5pv,grafana.persistence.storageClass=default,thanos.query.resources.limits.cpu=1000m,grafana.resources.core.requests.memory=256Mi,rancherHost=3.34.192.9,thanos.query.resources.limits.memory=2048Mi,ui.service.type=ClusterIP,clusterIds=,grafana.resources.core.limits.memory=512Mi,grafana.service.type=ClusterIP,thanos.query.resources.requests.memory=1024Mi,apiToken=global-monitoring-u-pfqkuf7ynd:lq568sqnx9znmktgvzf5486km8nw79jrvlbb7mfzz9mzwfk7nsmjdp,grafana.resources.core.requests.cpu=100m,grafana.resources.core.limits.cpu=300m,grafana.sidecar.dashboards.enabled=false,grafana.persistence.enabled=false,grafana.persistence.size=10Gi,global.clusterName=c-vrw5v,global.projectName=p-n29vj /rancher-thanos]
Release "global-monitoring" has been upgraded.
